conceptId,vtmId,dose,units,term
35927111000001104,329199009,,,Sodium fluoride 0.2% mouthwash sugar free (product)
35927211000001105,329199009,,,Sodium fluoride 0.619% dental paste sugar free (product)
35927311000001102,329199009,,,Sodium fluoride 2% mouthwash sugar free (product)
35927411000001109,13292201000001107,,,Sodium fusidate 500mg powder and solvent for solution for infusion vials (product)
35927511000001108,415542004,,,Sodium glycerophosphate 4.32g/20ml solution for infusion vials (product)
35927611000001107,96278006,,,Sodium hyaluronate 5.5mg/0.55ml solution for injection pre-filled syringes (product)
35927711000001103,96278006,,,Sodium hyaluronate 8.5mg/0.85ml solution for injection pre-filled syringes (product)
35927811000001106,10047611000001107,,,Sodium hypochlorite 0.3% solution 25ml sachets (product)
35928211000001109,10049011000001109,,,Sodium valproate 200mg/5ml oral solution (product)
35928311000001101,10049011000001109,,,Sodium valproate 200mg/5ml oral solution sugar free (product)
35928511000001107,10049011000001109,,,Sodium valproate 400mg powder and solvent for solution for injection vials (product)
35928711000001102,116545009,,,Solution G citric acid 3.23% catheter maintenance solution (product)
35928811000001105,129495007,,,Somatropin (epr) 10mg/1.5ml solution for injection cartridges (product)
35928911000001100,129495007,,,Somatropin (epr) 15mg/1.5ml solution for injection cartridges (product)
35929011000001109,129495007,,,Somatropin (epr) 5mg/1.5ml solution for injection cartridges (product)
35929111000001105,129495007,,,Somatropin (rbe) 1.2mg powder and solvent for solution for injection pre-filled disposable devices (product)
35929211000001104,129495007,,,Somatropin (rbe) 1.3mg powder and solvent for solution for injection vials (product)
35929311000001107,129495007,,,Somatropin (rbe) 1.4mg powder and solvent for solution for injection pre-filled disposable devices (product)
35929411000001100,129495007,,,Somatropin (rbe) 1.6mg powder and solvent for solution for injection pre-filled disposable devices (product)
35929511000001101,129495007,,,Somatropin (rbe) 1.8mg powder and solvent for solution for injection pre-filled disposable devices (product)
35929611000001102,129495007,,,Somatropin (rbe) 12mg powder and solvent for solution for injection cartridges (product)
35929711000001106,129495007,,,Somatropin (rbe) 1mg powder and solvent for solution for injection pre-filled disposable devices (product)
35929811000001103,129495007,,,Somatropin (rbe) 200microgram powder and solvent for solution for injection pre-filled disposable devices (product)
35929911000001108,129495007,,,Somatropin (rbe) 24mg powder and solvent for solution for injection cartridges (product)
35930011000001103,129495007,,,Somatropin (rbe) 2mg powder and solvent for solution for injection pre-filled disposable devices (product)
35930111000001102,129495007,,,Somatropin (rbe) 400microgram powder and solvent for solution for injection pre-filled disposable devices (product)
35930211000001108,129495007,,,Somatropin (rbe) 4mg powder and solvent for solution for injection vials (product)
35930311000001100,129495007,,,Somatropin (rbe) 600microgram powder and solvent for solution for injection pre-filled disposable devices (product)
35930411000001107,129495007,,,Somatropin (rbe) 6mg powder and solvent for solution for injection cartridges (product)
35930511000001106,129495007,,,Somatropin (rbe) 800microgram powder and solvent for solution for injection pre-filled disposable devices (product)
35930611000001105,129495007,,,Somatropin (rmc) 1.33mg powder and solvent for solution for injection vials (product)
35930711000001101,129495007,,,Somatropin (rmc) 3.33mg powder and solvent for solution for injection vials (product)
35930811000001109,96301002,,,Sotalol 40mg/4ml solution for injection ampoules (product)
35930911000001104,10046111000001102,,,Squill opiate linctus (product)
35931011000001107,10046111000001102,,,Squill opiate linctus paediatric (product)
35931111000001108,321506004,,,Sulpiride 200mg/5ml oral solution sugar free (product)
35931211000001102,50318003,,,Progesterone 50mg/1ml solution for injection ampoules (product)
35931311000001105,44658005,,,Promazine 25mg/5ml oral solution (product)
35931511000001104,9723911000001106,,,Promethazine 25mg/1ml solution for injection ampoules (product)
35931711000001109,74674007,,,Propofol 1g/100ml emulsion for infusion vials (product)
35931811000001101,74674007,,,Propofol 1g/50ml emulsion for infusion pre-filled syringes (product)
35931911000001106,74674007,,,Propofol 1g/50ml emulsion for infusion vials (product)
35932011000001104,74674007,,,Propofol 200mg/20ml emulsion for injection ampoules (product)
35932111000001103,74674007,,,Propofol 500mg/50ml emulsion for infusion pre-filled syringes (product)
35932211000001109,74674007,,,Propofol 500mg/50ml emulsion for infusion vials (product)
35932311000001101,55745002,,,Propranolol 10mg/5ml oral solution sugar free (product)
35932411000001108,420686001,,,Propranolol 160mg modified-release / Bendroflumethiazide 5mg capsules (product)
35932611000001106,55745002,,,Propranolol 1mg/1ml solution for injection ampoules (product)
35932711000001102,55745002,,,Propranolol 50mg/5ml oral solution sugar free (product)
35932811000001105,55745002,,,Propranolol 5mg/5ml oral solution sugar free (product)
35933011000001108,350083007,,,Protamine sulfate 100mg/10ml solution for injection ampoules (product)
35933111000001109,350083007,,,Protamine sulfate 50mg/5ml solution for injection ampoules (product)
35933211000001103,412496008,,,Protirelin 200micrograms/2ml solution for injection ampoules (product)
35933311000001106,423831004,,,Proxymetacaine 0.5% / Fluorescein 0.25% eye drops 0.5ml unit dose preservative free (product)
35933411000001104,91435002,,,Pseudoephedrine 120mg modified-release tablets (product)
35933511000001100,91435002,,,Pseudoephedrine 30mg/5ml oral solution (product)
35933611000001101,59953007,,,Pyridostigmine bromide 180mg modified-release tablets (product)
35933711000001105,326066005,,,Quinagolide 50microgram tablets and Quinagolide 25microgram tablets (product)
35933811000001102,31306009,,,Quinidine bisulfate 250mg modified-release tablets (product)
35933911000001107,48174005,,,Ranitidine 50mg/2ml solution for injection ampoules (product)
35934111000001106,134670005,,,Rasburicase 1.5mg powder and solvent for solution for infusion vials (product)
35934211000001100,108998004,,,Reteplase 10unit powder and solvent for solution for injection vials (product)
35934311000001108,359146001,,,"Reviparin sodium 1,432units/0.25ml solution for injection pre-filled syringes (product)"
35934411000001101,29175007,,,Rifampicin 100mg/5ml oral suspension (product)
35934511000001102,29175007,,,Rifampicin 600mg powder and solvent for solution for infusion vials (product)
35934611000001103,89785009,,,Ritodrine 50mg/5ml solution for injection ampoules (product)
35934711000001107,108809004,,,Rituximab 100mg/10ml solution for infusion vials (product)
35934811000001104,108809004,,,Rituximab 500mg/50ml solution for infusion vials (product)
35935011000001109,108449002,,,Rocuronium bromide 100mg/10ml solution for injection vials (product)
35935111000001105,108449002,,,Rocuronium bromide 50mg/5ml solution for injection vials (product)
35935211000001104,109094008,,,Ropivacaine 100mg/10ml solution for injection ampoules (product)
35935311000001107,109094008,,,Ropivacaine 200mg/100ml infusion bags (product)
35935411000001100,109094008,,,Ropivacaine 20mg/10ml solution for injection ampoules (product)
35935511000001101,109094008,,,Ropivacaine 400mg/200ml infusion bags (product)
35935611000001102,109094008,,,Ropivacaine 75mg/10ml solution for injection ampoules (product)
35935711000001106,330888007,,,Rose bengal 1% eye drops 0.5ml unit dose preservative free (product)
35935811000001103,421915002,,,Rotigotine 2mg/24hours transdermal patches (product)
35935911000001108,421915002,,,Rotigotine 4mg/24hours transdermal patches (product)
35936011000001100,421915002,,,Rotigotine 6mg/24hours transdermal patches (product)
35936211000001105,424916002,,,Salbutamol 100micrograms/dose / Beclometasone 50micrograms/dose inhaler (product)
35936311000001102,421685007,,,Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler (product)
35936411000001109,91143003,,,Salbutamol 100micrograms/dose breath actuated inhaler (product)
35936511000001108,91143003,,,Salbutamol 100micrograms/dose inhaler (product)
35936611000001107,91143003,,,Salbutamol 200microgram inhalation powder blisters (product)
35936711000001103,91143003,,,Salbutamol 200microgram inhalation powder blisters with device (product)
35936811000001106,91143003,,,Salbutamol 400microgram inhalation powder blisters (product)
35936911000001101,91143003,,,Salbutamol 400microgram inhalation powder blisters with device (product)
35937011000001102,91143003,,,Salbutamol 5mg/50ml solution for infusion vials (product)
35937111000001101,91143003,8,mg,Salbutamol 8mg modified-release tablets (product)
35937211000001107,91143003,,,Salbutamol 95micrograms/dose dry powder inhaler (product)
35937811000001108,108605008,,,Salmeterol 50microgram inhalation powder blisters with device (product)
35938011000001101,108605008,,,Salmeterol 50microgram inhalation powder blisters (product)
35938811000001107,108466000,,,Selegiline 10mg/5ml oral solution (product)
35938911000001102,30125007,,,Senna 15mg/5ml granules (product)
35939011000001106,30125007,,,Senna 7.5mg/5ml oral solution (product)
35939111000001107,13912111000001101,,,Phenobarbital 15mg/1ml solution for injection ampoules (product)
35939211000001101,13912111000001101,,,Phenobarbital 200mg/1ml solution for injection ampoules (product)
35939311000001109,13912111000001101,,,Phenobarbital 30mg/1ml solution for injection ampoules (product)
35939411000001102,13912111000001101,,,Phenobarbital 60mg/1ml solution for injection ampoules (product)
35939511000001103,333096002,,,Phenothrin 0.5% liquid (product)
35940111000001103,108507005,50,mg,Tramadol 50mg modified-release capsules (product)
35957711000001104,66493003,,,Theophylline 125mg modified-release capsules (product)
36002611000001109,15232111000001104,,,Coal tar 10% in Clobetasol 0.05% ointment (product)
36002711000001100,15219611000001105,,,Coal tar solution 3% / Salicylic acid 3% in Aqueous cream (product)
36002911000001103,53640004,,,Fluoxetine 10mg/5ml oral suspension (product)
36003011000001106,10685611000001102,,,Levofolinic acid 200mg/4ml solution for injection vials (product)
36003111000001107,10685611000001102,,,Levofolinic acid 50mg/1ml solution for injection vials (product)
36003211000001101,89029005,1,mg,Levomepromazine 1mg capsules (product)
36003311000001109,371296007,,,Moxifloxacin 400mg/5ml oral solution (product)
36003411000001102,34771711000001105,,,Propylene glycol 20% / Lactic acid 5% in Generic Unguentum M cream (product)
36003511000001103,321958004,,,Sertraline 25mg/5ml oral solution (product)
36003611000001104,321958004,,,Sertraline 50mg/5ml oral solution (product)
36015311000001107,74771007,,,Phenoxybenzamine 100mg/2ml solution for infusion ampoules (product)
36015411000001100,82165003,,,Phentolamine 10mg/1ml solution for injection ampoules (product)
36015511000001101,54765002,,,Phenylephrine 0.12% eye drops (product)
36015611000001102,36408711000001107,,,Phenytoin sodium 250mg/5ml solution for injection ampoules (product)
36015711000001106,63136007,,,Phytomenadione 1mg/0.5ml solution for injection ampoules (product)
36015811000001103,63136007,,,Phytomenadione 2mg/0.2ml solution for injection ampoules (product)
36015911000001108,90356005,,,Pilocarpine hydrochloride 0.5% eye drops preservative free (product)
36016011000001100,90356005,,,Pilocarpine hydrochloride 1% eye drops preservative free (product)
36016111000001104,90356005,,,Pilocarpine hydrochloride 2% eye drops preservative free (product)
36016211000001105,90356005,,,Pilocarpine hydrochloride 4% eye drops preservative free (product)
36016311000001102,90356005,,,Pilocarpine hydrochloride 6% eye drops preservative free (product)
36016411000001109,90356005,,,Pilocarpine nitrate 1% eye drops 0.5ml unit dose preservative free (product)
36016511000001108,90356005,,,Pilocarpine nitrate 2% eye drops 0.5ml unit dose preservative free (product)
36016611000001107,90356005,,,Pilocarpine nitrate 4% eye drops 0.5ml unit dose preservative free (product)
36016711000001103,349879008,,,Pipotiazine 100mg/2ml solution for injection ampoules (product)
36016911000001101,349879008,,,Pipotiazine 50mg/1ml solution for injection ampoules (product)
36017011000001102,27754002,,,Piroxicam 20mg orodispersible tablets sugar free (product)
36017111000001101,27754002,,,Piroxicam 20mg/1ml solution for injection ampoules (product)
36017211000001107,9895011000001101,,,"Poliomyelitis vaccine (live, oral) drops (product)"
36017411000001106,421616003,,,"Polymyxin B 10,000units/g / Trimethoprim 5mg/g eye ointment (product)"
36017511000001105,421616003,,,"Polymyxin B 10,000units/ml / Trimethoprim 1mg/ml eye drops (product)"
36017611000001109,38231004,,,Polysaccharide-iron complex 100mg/5ml oral solution sugar free (product)
36017711000001100,330790003,,,Polyvinyl alcohol 1.4% eye drops 0.4ml unit dose preservative free (product)
36018011000001101,422320008,,,Potassium (potassium 6.5mmol) effervescent tablets BPC 1968 (product)
36018211000001106,419981003,,,Potassium chloride 0.15% (potassium 10mmol/500ml) / Glucose 4% / Sodium chloride 0.18% infusion 500ml bags (product)
36018311000001103,419981003,,,Potassium chloride 0.15% (potassium 10mmol/500ml) / Glucose 5% / Sodium chloride 0.45% infusion 500ml bags (product)
36018411000001105,421780005,,,Potassium chloride 0.15% (potassium 10mmol/500ml) / Glucose 5% infusion 500ml bags (product)
36018511000001109,419513000,,,Potassium chloride 0.15% (potassium 10mmol/500ml) / Sodium chloride 0.9% infusion 500ml bags (product)
36018611000001108,419981003,,,Potassium chloride 0.15% (potassium 20mmol/1litre) / Glucose 4% / Sodium chloride 0.18% infusion 1litre bags (product)
36018711000001104,421780005,,,Potassium chloride 0.15% (potassium 20mmol/1litre) / Glucose 5% infusion 1litre bags (product)
36018811000001107,419513000,,,Potassium chloride 0.15% (potassium 20mmol/1litre) / Sodium chloride 0.9% infusion 1litre bags (product)
36018911000001102,419981003,,,Potassium chloride 0.2% (potassium 27mmol/1litre) / Glucose 4% / Sodium chloride 0.18% infusion 1litre bags (product)
36019011000001106,421780005,,,Potassium chloride 0.2% (potassium 27mmol/1litre) / Glucose 5% infusion 1litre bags (product)
36019111000001107,419513000,,,Potassium chloride 0.2% (potassium 27mmol/1litre) / Sodium chloride 0.9% infusion 1litre bags (product)
36019211000001101,419981003,,,Potassium chloride 0.3% (potassium 20mmol/500ml) / Glucose 4% / Sodium chloride 0.18% infusion 500ml bags (product)
36019311000001109,421780005,,,Potassium chloride 0.3% (potassium 20mmol/500ml) / Glucose 5% infusion 500ml bags (product)
36019411000001102,419513000,,,Potassium chloride 0.3% (potassium 20mmol/500ml) / Sodium chloride 0.9% infusion 500ml bags (product)
36019511000001103,419981003,,,Potassium chloride 0.3% (potassium 40mmol/1litre) / Glucose 4% / Sodium chloride 0.18% infusion 1litre bags (product)
36019611000001104,421780005,,,Potassium chloride 0.3% (potassium 40mmol/1litre) / Glucose 5% infusion 1litre bags (product)
36019711000001108,419513000,,,Potassium chloride 0.3% (potassium 40mmol/1litre) / Sodium chloride 0.9% infusion 1litre bags (product)
36019911000001105,420155008,,,Potassium chloride 20% (potassium 13.3mmol/5ml) solution for infusion 5ml ampoules (product)
36020111000001108,420155008,,,Potassium chloride 20% (potassium 27mmol/10ml) solution for infusion 10ml ampoules (product)
36020211000001102,420155008,,,Potassium chloride 600mg (potassium 8mmol) modified-release tablets (product)
36020411000001103,9902611000001105,,,Potassium dihydrogen phosphate 13.6% (potassium 10mmol/10ml) solution for infusion 10ml ampoules (product)
36020511000001104,111144003,,,Povidone-Iodine 1% mouthwash sugar free (product)
36020611000001100,111144003,,,Povidone-Iodine 1.14% dry powder spray (product)
36020811000001101,19903811000001100,,,Povidone-Iodine 10% alcoholic solution (product)
36020911000001106,111144003,,,Povidone-Iodine 10% antiseptic solution (product)
36021011000001103,111144003,,,Povidone-Iodine 10% vaginal cleansing solution (product)
36021111000001102,111144003,,,Povidone-Iodine 2.5% dry powder spray (product)
36021211000001108,111144003,,,Povidone-Iodine 4% skin cleanser solution (product)
36021311000001100,111144003,,,Povidone-Iodine 7.5% surgical scrub solution (product)
36021411000001107,52388000,,,Prednisolone 25mg/1ml suspension for injection ampoules (product)
36021511000001106,79129001,,,Prochlorperazine 12.5mg/1ml solution for injection ampoules (product)
36021611000001105,79129001,,,Prochlorperazine 5mg/5ml oral solution (product)
36021711000001101,44990002,,,Procyclidine 10mg/2ml solution for injection ampoules (product)
36021811000001109,44990002,,,Procyclidine 2.5mg/5ml oral solution sugar free (product)
36021911000001104,44990002,,,Procyclidine 5mg/5ml oral solution sugar free (product)
36022011000001106,50318003,,,Progesterone 100mg/2ml solution for injection ampoules (product)
36022111000001107,354036003,,,Oily phenol 5% solution for injection 25ml vials (product)
36022211000001101,25673006,,,Omeprazole 40mg powder and solvent for solution for injection vials (product)
36022311000001109,25673006,,,Omeprazole 40mg powder for solution for infusion vials (product)
36022411000001102,108418007,,,Ondansetron 4mg/2ml solution for injection ampoules (product)
36022511000001103,108418007,,,Ondansetron 8mg/4ml solution for injection ampoules (product)
36022611000001104,6985007,,,Morphine (Opium tincture) 10mg/ml oral drops sugar free (product)
36022711000001108,6067003,,,Orciprenaline 10mg/5ml oral solution sugar free (product)
36022811000001100,349953003,,,Oxitropium bromide 100micrograms/dose breath actuated inhaler (product)
36022911000001105,349953003,,,Oxitropium bromide 100micrograms/dose inhaler (product)
36023011000001102,96299009,,,Oxprenolol 160mg modified-release tablets (product)
36023111000001101,370315001,,,Oxybuprocaine 0.4% eye drops 0.5ml unit dose preservative free (product)
36023211000001107,35768004,,,Oxybutynin 2.5mg/5ml oral solution (product)
36023311000001104,12369008,,,Oxytocin 10units/1ml solution for injection ampoules (product)
36023511000001105,12369008,,,Oxytocin 5units/1ml solution for injection ampoules (product)
36023611000001109,67735003,,,Paclitaxel 100mg/16.7ml solution for infusion vials (product)
36023711000001100,67735003,,,Paclitaxel 150mg/25ml solution for infusion vials (product)
36023811000001108,67735003,,,Paclitaxel 300mg/50ml solution for infusion vials (product)
36023911000001103,108725001,,,Palivizumab 100mg powder and solvent for solution for injection vials (product)
36024011000001100,108725001,,,Palivizumab 50mg powder and solvent for solution for injection vials (product)
36024111000001104,404851001,,,Palonosetron 250micrograms/5ml solution for injection vials (product)
36024211000001105,15298111000001108,,,Pamidronate disodium 15mg powder and solvent for solution for infusion vials (product)
36024311000001102,15298111000001108,,,Pamidronate disodium 15mg/5ml solution for infusion vials (product)
36024411000001109,15298111000001108,,,Pamidronate disodium 30mg powder and solvent for solution for infusion vials (product)
36024511000001108,15298111000001108,,,Pamidronate disodium 60mg/20ml solution for infusion vials (product)
36024611000001107,15298111000001108,,,Pamidronate disodium 90mg powder and solvent for solution for infusion vials (product)
36024711000001103,15298111000001108,,,Pamidronate disodium 90mg/30ml solution for infusion vials (product)
36024811000001106,350064000,,,Pancuronium bromide 4mg/2ml solution for injection ampoules (product)
36025211000001106,715493002,,,Ocriplasmin 375micrograms/0.3ml solution for injection vials (product)
36025311000001103,424401006,,,Panitumumab 100mg/5ml solution for infusion vials (product)
36025411000001105,13297501000001108,,,Papaveretum 15.4mg/1ml / Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules (product)
36026311000001108,90332006,,,Paracetamol 500mg/50ml solution for infusion vials (product)
36026411000001101,126233000,,,Paricalcitol 10micrograms/2ml solution for injection ampoules (product)
36026511000001102,126233000,,,Paricalcitol 5micrograms/1ml solution for injection ampoules (product)
36026611000001103,416337002,,,"Pegaspargase 3,750units/5ml solution for injection vials (product)"
36026711000001107,388379009,,,Pegfilgrastim 6mg/0.6ml solution for injection pre-filled syringes (product)
36026811000001104,398841009,,,Peginterferon alfa-2a 135micrograms/0.5ml solution for injection pre-filled syringes (product)
36026911000001109,398841009,,,Peginterferon alfa-2a 180micrograms/0.5ml solution for injection pre-filled syringes (product)
36027011000001108,129477009,,,Peginterferon alfa-2b 100microgram powder and solvent for solution for injection vials (product)
36027111000001109,129477009,,,Peginterferon alfa-2b 120microgram powder and solvent for solution for injection vials (product)
36027211000001103,129477009,,,Peginterferon alfa-2b 150microgram powder and solvent for solution for injection vials (product)
36027311000001106,129477009,,,Peginterferon alfa-2b 50microgram powder and solvent for solution for injection vials (product)
36027411000001104,129477009,,,Peginterferon alfa-2b 80microgram powder and solvent for solution for injection vials (product)
36027511000001100,358180008,,,Pentagastrin 500micrograms/2ml solution for injection ampoules (product)
36027611000001101,39608003,,,Pentazocine 30mg/1ml solution for injection ampoules (product)
36027711000001105,39608003,,,Pentazocine 60mg/2ml solution for injection ampoules (product)
36027811000001102,108468004,,,Pergolide 250microgram tablets and Pergolide 50microgram tablets (product)
36027911000001107,321467007,,,Pericyazine 10mg/5ml oral solution (product)
36028011000001109,1887004,,,Permethrin 1% scalp application (product)
36028111000001105,54544005,,,Pethidine 100mg/10ml solution for injection ampoules (product)
36028211000001104,54544005,,,Pethidine 100mg/2ml solution for injection ampoules (product)
36028311000001107,54544005,,,Pethidine 50mg/1ml solution for injection ampoules (product)
36028411000001100,54544005,,,Pethidine 50mg/5ml solution for injection ampoules (product)
36028511000001101,371296007,,,Moxifloxacin 400mg/250ml infusion bags (product)
36028711000001106,83085007,,,Nalbuphine 10mg/1ml solution for injection ampoules (product)
36028811000001103,83085007,,,Nalbuphine 20mg/2ml solution for injection ampoules (product)
36028911000001108,47602007,,,Nalidixic acid 300mg/5ml oral suspension sugar free (product)
36029011000001104,89018006,,,Naloxone 400micrograms/1ml solution for injection pre-filled syringes (product)
36029111000001103,89018006,,,Naloxone 40micrograms/2ml solution for injection ampoules (product)
36029211000001109,89018006,,,Naloxone 800micrograms/2ml solution for injection pre-filled syringes (product)
36029311000001101,86162003,,,Nandrolone 50mg/1ml solution for injection ampoules (product)
36029411000001108,126155003,,,Octreotide 100micrograms/1ml solution for injection ampoules (product)
36029511000001107,126155003,,,Octreotide 10mg powder and solvent for suspension for injection vials (product)
36029611000001106,126155003,,,Octreotide 1mg/5ml solution for injection vials (product)
36029711000001102,126155003,,,Octreotide 20mg powder and solvent for suspension for injection vials (product)
36029811000001105,126155003,,,Octreotide 30mg powder and solvent for suspension for injection vials (product)
36029911000001100,126155003,,,Octreotide 500micrograms/1ml solution for injection ampoules (product)
36030011000001105,126155003,,,Octreotide 50micrograms/1ml solution for injection ampoules (product)
36030111000001106,11847009,,,Naproxen 500mg modified-release tablets (product)
36030311000001108,414804006,,,Natalizumab 300mg/15ml solution for infusion vials (product)
36030411000001101,108627004,,,Nedocromil 2mg/dose inhaler with spacer (product)
36030511000001102,350324006,,,Nefopam 20mg/1ml solution for injection ampoules (product)
36030611000001103,73093001,,,Neomycin 0.5% eye drops 0.5ml unit dose preservative free (product)
36030711000001107,35312711000001103,,,Neostigmine 2.5mg/1ml / Glycopyrronium bromide 500micrograms/1ml solution for injection ampoules (product)
36030811000001104,80024007,,,Neostigmine 2.5mg/1ml solution for injection ampoules (product)
36030911000001109,19405002,,,Netilmicin 100mg/1ml solution for injection ampoules (product)
36031011000001101,19405002,,,Netilmicin 150mg/1.5ml solution for injection ampoules (product)
36031111000001100,19405002,,,Netilmicin 15mg/1.5ml solution for injection ampoules (product)
36031211000001106,19405002,,,Netilmicin 200mg/2ml solution for injection ampoules (product)
36031311000001103,19405002,,,Netilmicin 50mg/1ml solution for injection ampoules (product)
36031411000001105,63639004,1,g,Nicotinic acid 1g modified-release tablets (product)
36031511000001109,63639004,,,Nicotinic acid 500mg modified-release tablets (product)
36031611000001108,63639004,,,Nicotinic acid 750mg modified-release tablets (product)
36031711000001104,87285001,,,Nimodipine 10mg/50ml solution for infusion vials (product)
36031811000001107,108524004,10,mg,Nisoldipine 10mg modified-release tablets (product)
36031911000001102,108524004,20,mg,Nisoldipine 20mg modified-release tablets (product)
36032011000001109,108524004,30,mg,Nisoldipine 30mg modified-release tablets (product)
36032111000001105,108664005,,,Nizatidine 100mg/4ml solution for infusion ampoules (product)
36032211000001104,415245003,,,"Nonacog alfa 1,000unit powder and solvent for solution for infusion vials (product)"
36032311000001107,415245003,,,Nonacog alfa 250unit powder and solvent for solution for infusion vials (product)
36032411000001100,415245003,,,Nonacog alfa 500unit powder and solvent for solution for infusion vials (product)
36032511000001101,111130009,,,Noradrenaline (base) 2mg/2ml solution for infusion ampoules (product)
36032611000001102,13964211000001102,,,Norethisterone 200mg/1ml solution for injection ampoules (product)
36032711000001106,333711001,,,Normal immunoglobulin human 6g powder and solvent for solution for infusion bottles (product)
36032811000001103,51758009,,,Methadone 50mg/5ml solution for injection ampoules (product)
36032911000001108,68887009,,,Methotrexate 1g/10ml solution for injection vials (product)
36033011000001100,68887009,,,Methotrexate 1g/40ml solution for injection vials (product)
36033111000001104,68887009,,,Methotrexate 200mg/8ml solution for injection vials (product)
36033211000001105,68887009,,,Methotrexate 500mg/20ml solution for injection vials (product)
36033311000001102,68887009,,,Methotrexate 50mg/2ml solution for injection vials (product)
36033411000001109,68887009,,,Methotrexate 5g/200ml solution for infusion vials (product)
36033511000001108,68887009,,,Methotrexate 5g/50ml solution for infusion vials (product)
36033611000001107,68887009,,,Methotrexate 5mg/2ml solution for injection vials (product)
36033711000001103,54406003,,,Methoxamine 20mg/1ml solution for injection ampoules (product)
36033811000001106,13295701000001109,,,Methoxy polyethylene glycol-epoetin beta 150micrograms/0.3ml solution for injection pre-filled syringes (product)
36033911000001101,13295701000001109,,,Methoxy polyethylene glycol-epoetin beta 200micrograms/0.3ml solution for injection pre-filled syringes (product)
36034011000001103,13295701000001109,,,Methoxy polyethylene glycol-epoetin beta 250micrograms/0.3ml solution for injection pre-filled syringes (product)
36034111000001102,13295701000001109,,,Methoxy polyethylene glycol-epoetin beta 50micrograms/0.3ml solution for injection pre-filled syringes (product)
36034211000001108,13295701000001109,,,Methoxy polyethylene glycol-epoetin beta 75micrograms/0.3ml solution for injection pre-filled syringes (product)
36034311000001100,13807711000001105,,,Methylnaltrexone bromide 12mg/0.6ml solution for injection vials (product)
36034411000001107,346569002,,,Methylprednisolone 40mg/1ml / Lidocaine 10mg/1ml (1%) suspension for injection vials (product)
36034511000001106,346569002,,,Methylprednisolone 80mg/2ml / Lidocaine 20mg/2ml (1%) suspension for injection vials (product)
36034611000001105,13331211000001104,,,Methylprednisolone acetate 120mg/3ml suspension for injection vials (product)
36034711000001101,13331211000001104,,,Methylprednisolone acetate 40mg/1ml suspension for injection vials (product)
36034811000001109,13331211000001104,,,Methylprednisolone acetate 80mg/2ml suspension for injection vials (product)
36034911000001104,108831007,,,Metipranolol 0.1% eye drops 0.5ml unit dose preservative free (product)
36035011000001104,108831007,,,Metipranolol 0.3% eye drops 0.5ml unit dose preservative free (product)
36035111000001103,56549003,15,mg,Metoclopramide 15mg modified-release capsules (product)
36035211000001109,56549003,15,mg,Metoclopramide 15mg modified-release tablets (product)
36035311000001101,412544008,,,Metoprolol 200mg modified-release / Hydrochlorothiazide 25mg tablets (product)
36035411000001108,7092007,,,Metoprolol 200mg modified-release tablets (product)
36035611000001106,1222004,,,Metronidazole 500mg/100ml infusion 100ml bags (product)
36035711000001102,96298001,,,Mexiletine 250mg/10ml solution for injection ampoules (product)
36035811000001105,96298001,,,Mexiletine 360mg modified-release capsules (product)
36035911000001100,42720001,,,Miconazole 1% eye drops preservative free (product)
36036011000001108,42720001,2,g,Miconazole 1.2g vaginal capsules (product)
36036111000001109,108480007,,,Milrinone 10mg/10ml solution for injection ampoules (product)
36036211000001103,49577002,,,Minoxidil 2% solution (product)
36036311000001106,49577002,,,Minoxidil 5% solution (product)
36036411000001104,108446009,,,Mivacurium chloride 10mg/5ml solution for injection ampoules (product)
36036511000001100,108446009,,,Mivacurium chloride 20mg/10ml solution for injection ampoules (product)
36036611000001101,96038009,,,Itraconazole 50mg/5ml oral solution sugar free (product)
36036711000001105,333847008,,,Ketamine 1g/10ml solution for injection vials (product)
36036811000001102,333847008,,,Ketamine 200mg/20ml solution for injection vials (product)
36036911000001107,333847008,,,Ketamine 500mg/10ml solution for injection vials (product)
36037011000001106,10099000,,,Ketoprofen 100mg modified-release capsules (product)
36037111000001107,10099000,,,Ketoprofen 100mg/2ml solution for injection ampoules (product)
36037211000001101,10099000,,,Ketoprofen 150mg modified-release capsules (product)
36037311000001109,10099000,,,Ketoprofen 200mg modified-release capsules (product)
36037411000001102,108512006,,,Ketorolac 10mg/1ml solution for injection ampoules (product)
36037511000001103,108512006,,,Ketorolac 30mg/1ml solution for injection ampoules (product)
36037611000001104,46547007,,,Labetalol 100mg/20ml solution for injection ampoules (product)
36037711000001108,96195007,,,Lamotrigine 2mg dispersible tablets sugar free (product)
36037811000001100,327379003,,,Lanreotide 30mg powder and solvent for suspension for injection vials (product)
36037911000001105,108666007,,,Lansoprazole 30mg gastro-resistant granules sachets (product)
36038011000001107,327123007,,,Lenograstim 13.4million unit powder and solvent for solution for injection vials (product)
36038111000001108,327123007,,,Lenograstim 33.6million unit powder and solvent for solution for injection vials (product)
36038211000001102,350364005,,,Leuprorelin 11.25mg powder and solvent for suspension for injection vials (product)
36038311000001105,350364005,,,Leuprorelin 3.75mg powder and solvent for suspension for injection vials (product)
36038411000001103,116076009,,,Levetiracetam 500mg/5ml solution for infusion vials (product)
